X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,Y,Ya,Yb,Yc 
67.75,Fork ,32,5,4,68,106,0,0,0,13,9,1,1,1,1
80,Fork ,25,3.005838082,6.869307296,65.10190502,81.81500569,0,0,0,12,9,1,1,1,1
93.25,Spoon ,28,6,7.39,4,35,0,0,2,19,9,0,0,0,0
73.75,Fork ,28,2.1,6,80,106,0,0,0,11,9,1,1,1,1
92.25,Spoon ,28.15237492,2.557147128,2.685004965,36.28724109,17.72249213,0,0,0,13,6.8,0,0,0,0
93.5,Fork ,28,2.35,7,83,197.9,0,0,0,17,9,1,1,1,1
73.5,Fork ,25,3.480441837,13.95134004,69.24898199,81.55172096,0,0,0,21,9,1,1,1,1
80.5,Spoon ,26,2.6,6,81,105,0,0,1,50,38,1,1,1,1
93.25,Spoon ,28,4.4,2,12,1,0,0,0,9,3.4,0,0,0,0
95,Spoon ,28,4.075008683,4.685071857,52.03059556,39.51532192,0,0,2,0,9,1,1,1,1
109.75,Spoon ,29,3.107927465,5.717852976,58.37591547,78.80899629,0,0,1,0,9,1,1,1,1
83.75,Spoon ,27,4.8,10,65,6,0,0,0,0,9,1,1,1,1
81.25,Fork ,29.5984834,3.36,4,47,46.7,0,0,0,36,9,0,0,0,0
76.5,Spoon ,28,2.29,3,53,5.6,0,0,1,21,9,0,0,0,0
94.25,Spoon ,28,4.1,1,55,6,0,0,1,8,9,0,0,0,0
76.25,Spoon ,29.39236094,1.6,3.758919482,42.67899611,23.86450744,0,0,0,19,9,1,1,1,1
89.25,Spoon ,27,11,2,40,68,0,0,0,0,22,1,1,1,1
99.25,Fork ,23,1.5,6,60,30,0,0,0,0,3.6,0,0,0,0
80.25,Fork ,28,5.3,3,63,76.5,0,0,1,0,9,1,1,1,1
92.75,Spoon ,23,1.1,4,25,21.75,0,0,0,7,2.5,0,0,0,0
87.25,Fork ,25,3.11,6,38,25,0,0,2,30,9,1,1,1,1
79,Spoon ,28.67229256,2.3,4,58.69777585,116,0,0,0,18,32,0,0,0,0
119.75,Spoon ,27,3.331675441,6.651142633,59.6682047,71.32585181,0,0,0,0,9,1,1,1,1
95,Fork ,29.88467173,3.2520145,6.021447723,58.22862844,60.01153722,0,0,0,32,9,1,1,1,1
82,Spoon ,30.43942162,4.7,4,49.5835189,63.5,0,0,0,28,9,1,1,1,1
96.75,Spoon ,28,3.976490748,6.711761028,50.42126315,46.91461127,0,0,0,0,5.9,1,1,1,1
93.25,Spoon ,24,3.2,7.593223373,24,35.01716903,1,2,2,29,9,1,1,1,1
95.75,Spoon ,29,7.5,4,64,5,0,0,2,0,9,1,1,1,1
78,Spoon ,28,3.2,8,63,12,0,0,0,0,9,0,0,0,0
87.25,Spoon ,28.26502542,3.5,3,43.49761213,6,0,0,0,0,9,1,1,1,1
86,Fork ,28.22783238,2.2,6,50,28.6,0,2,2,7,9,1,1,1,1
95.25,Spoon ,28,6.43,3,45,1.6,1,1,2,0,9,0,0,0,0
90,Fork ,27,4.4,6,62.85314073,151,0,0,0,21,9,1,1,1,1
87.5,Spoon ,29,2,5,60,19,0,1,1,14,9,1,1,1,1
86.25,Fork ,28.15730935,2.3,7,41,63.2,0,0,0,0,6.3,1,1,1,1
91.75,Fork ,28,4.5,5,67,67,0,0,0,17,9,0,0,0,0
82.5,Spoon ,28,1.8,3,48,20,0,0,0,0,35,1,1,1,1
92.75,Spoon ,28,2.5,6,56,55,1,2,3,0,9,1,1,1,1
70.25,Spoon ,30.60950792,3.96,3,40,55.75,0,0,0,10,6,0,0,0,0
84.75,Fork ,28.90224385,3.549805551,7.284305513,66.75806531,76.56509218,0,0,0,0,9.5,1,1,1,1
86,Fork ,27,3.232639309,6.838776875,61.84325559,78.96333336,0,0,0,0,9,1,1,1,1
93.25,Fork ,28.16766703,3,5,45,68,0,0,3,4,9,0,0,0,0
78.75,Fork ,26,3.469029354,10.62477947,66.02054021,78.2,0,0,0,17,9,1,1,1,1
94.25,Fork ,24,3.522446677,8.478165949,65.31234174,84.47220502,0,0,0,10,9,1,1,1,1
68.25,Fork ,26,2.26,10.52865178,41,67.70544792,0,0,0,6,9,0,0,0,0
81,Spoon ,35,2.3,5,64,6,0,0,0,51,9,1,1,1,1
87,Spoon ,28,2.7,4,50,154,0,0,0,6,1.8,0,0,0,0
68.25,Spoon ,28,2.5,2,74,18.5,0,0,0,0,8.6,0,0,0,0
87,Fork ,28,7.1,22.75,6,46,0,0,0,0,6.9,1,1,1,1
66,Fork ,29,3.1,4.5,44,6,0,0,0,0,9,1,1,1,1
84.75,Fork ,28,2.754349048,6.504754164,62.83746103,77.99032062,0,0,0,21,9,1,1,1,1
85,Spoon ,28.71012031,5.5,2,25,15,0,0,0,16,9,1,1,1,1
82,Spoon ,28,2.7,2,77,17.5,0,0,0,0,9,1,1,1,1
94.5,Spoon ,28,2.1,5,55,25,0,0,0,13,9,1,1,1,1
64.5,Fork ,28,4.072813252,16.1926173,53.74431118,72.08414836,0,0,0,8,9,0,0,0,0
86.25,Fork ,23,3.6,7.616606035,54,69.55371674,0,0,1,10,9,0,0,0,0
86.25,Spoon ,31,2.5,2,10,0.1,0,0,0,38,48,0,0,0,0
83.5,Spoon ,31,1.2,3.60301419,45.04585267,25.60813314,1,2,3,19,9,1,1,1,1
88,Fork ,28.14416848,2.9,4.5,66,23,0,0,2,13,9,1,1,1,1
94,Fork ,30,1.99,6,60,150,0,0,1,16,7.9,0,0,0,0
81.5,Spoon ,30,3.7,1,45.76863546,36.6,0,0,0,14,15,1,1,1,1
78.75,Fork ,27,2.1,5.408282935,35,49.45835292,0,0,2,14,9,1,1,1,1
90.5,Spoon ,28,2.5,1,39,5.2,0,0,3,9,5,0,0,0,0
77,Spoon ,28,2.35,29,29,20,0,0,1,11,9,0,0,0,0
91.5,Spoon ,28,4.3,7,53,23,0,0,2,15,9,1,1,1,1
91.75,Fork ,26,3.1,5,37,36.25,0,0,0,0,3.2,1,1,1,1
85,Spoon ,33,3.2,4.143183974,61,21,0,1,3,36,9,1,1,1,1
105.5,Spoon ,28,3.3,6,73,45,0,1,2,0,9,1,0,1,1
82.5,Fork ,28,3.3,10,78,64.3,0,0,0,16,9,0,0,0,0
94.5,Fork ,28,3.1,6,58.9,95,0,0,0,11,9,1,0,0,1
81.5,Fork ,28,3.34236685,6.668712541,64.47654737,75.33444618,0,0,0,7,7.8,1,1,1,1
90.5,Spoon ,28,3.637375415,2.964851474,36.89497371,11.95035869,0,0,0,30,9,1,1,1,1
98.5,Spoon ,24,1.9,1,13,12,0,0,2,13,9,1,1,1,1
82.25,Spoon ,30,3.46,2,56,57,0,0,2,25,9,1,1,1,1
90.75,Spoon ,28,2.5,4,86,3,0,0,0,0,9,1,1,1,1
89.25,Spoon ,25,4.1,3,36,11.6,0,0,0,8,2.5,0,0,0,0
83.75,Spoon ,28,3.16937144,0.5,70,1.7,0,0,0,0,4.8,1,1,1,1
100,Spoon ,25.26098155,3.332111807,9.853467065,57.80024983,68.60172808,0,0,0,0,9,1,1,1,1
81.75,Fork ,26,6.8,2,68,26,0,0,2,0,9,1,1,1,1
72.75,Spoon ,32.14295533,3.392732508,6.077237307,45.58637084,31.44773502,0,0,0,40,9,0,0,0,0
79.25,Fork ,44,4.58,5,78,25,0,0,0,29,9,1,1,1,1
82.25,Fork ,23,7.79,10.63369029,52,60.94494162,0,0,0,56,9,0,0,0,0
86,Spoon ,28,4.6,2,69,93,0,1,4,30,9,0,0,0,0
85.5,Spoon ,28,2.5,2,6,18.6,0,0,0,5,5,1,1,1,1
94,Fork ,35,3.3,5,88,118.8,0,0,2,0,9,1,1,1,1
88.75,Fork ,27,3.313289382,6.196761076,60.36335007,64.57277221,0,0,0,0,7.6,1,0,1,1
74.5,Spoon ,30,2.5,7,80,6,0,1,2,8,7.4,0,0,0,0
82.75,Spoon ,29,5.94,4.362269343,51,38.0881935,0,0,1,37,24,0,0,0,0
78.5,Fork ,35,3.423359397,6.751511544,60.91498755,79.40659633,0,3,4,0,9,1,1,1,1
103.5,Spoon ,28,3.676333794,6.034297166,55.16464473,70.5031752,0,0,1,0,9,1,1,1,1
94,Spoon ,27.92111786,3,2,41,30,0,0,2,5,9,1,1,1,1
82,Spoon ,28.7706592,3.37826403,3.113660233,39.53223906,16.1557299,1,1,1,15,9,1,1,1,1
91.25,Spoon ,28,3.2,4.5,76.4,53,0,0,2,18,9,1,1,1,1
82.5,Spoon ,28.23887883,4.6,7,57,77.6,0,0,0,16,9,1,1,1,1
75.25,Spoon ,33,3.63175314,3.451481166,43.08450582,21.97002308,0,0,0,30,9,1,1,1,1
77.75,Spoon ,29,4.7,5,39,4.1,0,0,0,0,9,1,1,1,1
89.75,Fork ,28.43520952,3,5.581034127,47.91,24.2,0,1,3,10,8.4,1,1,1,1
83,Fork ,28,2.3,5.330515322,40,99.8,0,0,1,18,9,0,0,0,0
75.5,Spoon ,29.85157355,7.32,2.5,17.75,13.06,0,0,0,0,9,1,1,1,1
100,Spoon ,28,2.6,2,40,46.5,0,0,0,14,9,0,0,0,0
87.5,Fork ,30,2,4,70,35,0,0,0,8,9,1,1,1,1
82.25,Fork ,28,2.951820962,7,60.51130183,93,1,1,1,50,10.4,1,1,1,1
82.75,Spoon ,32.90755451,2,1,60,41,0,1,1,35,9,1,1,1,1
79,Spoon ,27,2.6,2,41,7.4,0,0,0,11,2.4,0,0,0,0
88.25,Fork ,28,3.035080767,6.355077103,62.49597029,82.82551128,0,0,0,0,9,1,1,1,1
79.5,Fork ,29.17634716,6.7,4,49,49,0,0,0,16,9,1,1,1,1
96,Fork ,29,2.5,6.5,60,55,0,0,0,11,9,1,1,1,1
86,Spoon ,29,4.6,3,54,7.4,0,0,1,14,9,1,1,1,1
82.75,Fork ,28,4.9,7,56,35.25,0,0,0,15,9,0,0,0,0
97.5,Spoon ,28.98372706,6.7,12,45,33,0,0,0,0,9,1,1,1,1
78,Fork ,24,2.96183485,6.693993492,63.69797598,90.34182799,0,0,1,11,9,1,1,1,1
69.25,Fork ,21,6.1,12.95946514,58,70.2702949,0,0,0,60,10.7,1,0,1,1
83.25,Spoon ,28,3.458574759,8.081332542,43.0611457,31.02953851,0,0,0,20,9,0,0,0,0
88.25,Spoon ,25,4.1,4.981761693,52,40.78635106,0,2,2,15,5.5,0,0,0,0
94,Fork ,29.39263334,3.65281755,6.671699342,66.05131441,80.88937932,0,0,0,0,9,1,1,1,1
88,Fork ,27.99726069,3.2,5,48,15,0,0,0,9,7.1,1,1,1,1
82.25,Fork ,29,4.7,60,60,42,0,0,2,0,9,1,1,1,1
87.75,Fork ,31,3.353237621,7.044100403,58.39643028,58.23857019,0,0,0,12,9,1,1,1,1
86,Spoon ,28,3.572796346,3.052556144,34.78559507,10.07287259,0,0,0,6,9,1,1,1,1
93.5,Spoon ,26,3.1,2,64,40,0,0,0,14,9,0,0,0,0
94,Spoon ,21,1.6,6.571736888,33,45.55818768,0,0,1,17,9,1,1,1,1
91.5,Spoon ,29.28886667,1.7,3,33,3,1,1,2,0,8.4,1,0,1,1
75.75,Spoon ,28,5,5.012655924,50.18916365,30.69625535,0,0,0,0,9,1,1,1,1
94.75,Spoon ,29.47605171,4.786,6,68,93,0,0,0,0,9,1,0,0,1
87.5,Spoon ,28.20242481,3.322478406,4.670732803,51.05659655,43.21221659,0,0,0,4,9,0,0,0,0
81.75,Spoon ,27.0310838,3.220920976,9.244159186,53.26753799,71.08704295,0,0,0,12,9,1,1,1,1
80.25,Fork ,28,3.3,4,53.8,113,0,0,2,21,9,0,0,0,0
80,Spoon ,30.96333534,3.106171415,4.718226198,47.29038567,22.68047444,0,0,0,46,9,1,1,1,1
83.5,Spoon ,28,2.6,8,30,22,0,0,1,14,9,1,1,1,1
86.25,Fork ,28,2.859276362,5.925924523,61.92297564,81.2342476,0,0,0,18,9,1,1,1,1
88.5,Sp0on,27,3.272751264,5.187774939,40.11801085,24.77298314,0,0,0,9,9,0,0,0,0
74.5,Fork ,26,2.8,4,60,93,0,0,0,3,9,1,1,1,1
77.75,Spoon ,28,3.2,1,69,8.5,0,0,0,24,9,1,1,1,1
92.25,Fork ,27,3.432344734,17,82,75,0,0,1,5,9,1,1,1,1
76.25,Spoon ,31,8.6,2,33,3,0,0,0,12,4,0,0,0,0
77.75,Spoon ,28,1.7,4,31,1,0,0,0,25,9,1,1,1,1
83.25,Spoon ,28.05021136,2.2,17,60,60,1,1,1,0,9,0,0,0,0
83.75,Fork ,27.97483078,4,4,59,56,0,0,2,11,9,0,0,0,0
85,Fork ,28,3.6,7,57,145,0,0,2,21,9,1,1,1,1
76.75,Spoon ,28,2.7,4,56,12,0,0,0,0,9,1,1,1,1
93.75,Fork ,19,3.363097259,8.70744262,56.02425923,54.07972534,0,0,3,19,9,1,1,1,1
94,Spoon ,28,3.220796682,3.438474022,39.77595667,18.00795991,0,0,0,0,9,0,0,0,0
70.25,Fork ,45,2.1,15,80,99,0,0,0,30,21,1,0,1,1
87,Spoon ,29,3.5,4,44,28,0,0,0,30,32,1,1,1,1
80.5,Fork ,29.23897254,1.6,8,69,99,0,0,0,19,9,1,1,1,1
69.5,Spoon ,32,4.6,3,40,25,1,1,5,18,9,1,1,1,1
72.5,Fork ,29.21395423,4.65,9,71.5,20.6,0,0,0,7,8.4,1,1,1,1
85.5,Spoon ,34.25381026,4.6,2,48,23.2,0,0,0,39,9,1,1,1,1
77.25,Spoon ,28,2.6,1,43,19,0,0,0,14,9,0,0,0,0
87.25,Fork ,28.31306681,4.2,6,60,10,0,0,0,0,9,1,1,1,1
74.25,Spoon ,28.11061081,1.6,2,41,71,0,0,0,14,9,1,1,1,1
76,Fork ,56,3.8,4,48,53,0,0,0,0,9,1,1,1,1
83.5,Spoon ,28,2.1,2,55.29087269,114.5,0,0,0,29,9,0,0,0,0
93,Fork ,27,3.22,7.24268838,32,68.73717709,0,1,4,8,9,1,1,1,1
73.75,Spoon ,32,3.582076588,2.982010609,36.81856585,16.05438593,0,0,1,26,9,1,1,1,1
98.75,Fork ,30,3.287918803,6.821002668,62.49920192,70.55259997,0,0,0,10,9,1,1,1,1
97,Fork ,24,3.370298997,6.313377001,59.20174312,72.70502178,0,0,2,7,2.9,0,0,0,0
81.75,Spoon ,28.15369182,3.512805442,3.590218975,41.05679725,20.00001297,0,0,2,0,9,1,0,1,1
99.5,Fork ,28.24830678,2.94,5,27,28.2,0,0,0,20,9,0,0,0,0
66,Spoon ,30.37625245,2.18,3,42,4.4,0,0,0,27,9,1,1,1,1
110.75,Spoon ,28,0.8,4,60,94,0,0,6,0,9,1,1,1,1
91.75,Spoon ,28.35530797,5.5,2,61.5,9.5,0,0,1,12,10,0,0,0,0
94.75,Fork ,27.47489795,3.3,4,77,148,0,0,0,12,3.8,1,1,1,1
80,Spoon ,21,5,3,47,48,1,1,3,42,9,1,1,1,1
87.25,Fork ,29.38260088,3.1,15,72,8,0,1,2,0,9,1,1,1,1
86.75,Spoon ,28,1.8,2.925718137,31.86765503,1,1,2,3,26,9,1,1,1,1
103.25,Spoon ,32,2.854943458,5.64500381,55.57358226,67.8481797,0,0,5,0,9,0,0,0,0
94.5,Spoon ,28.41374862,4.03,3,41,53.75,0,0,0,14,9,0,0,0,0
77,Fork ,31.19814209,3.065220719,5.438661424,59.0726643,54.80150187,0,0,0,25,9,1,1,1,1
89.75,Spoon ,23,2,1,62,11,1,1,3,9,9,0,0,0,0
97.75,Spoon ,28.80992216,3.2,4,53,34,0,0,2,21,9,0,0,0,0
83.75,Spoon ,28.20033967,6.1,3,64,9,0,0,0,12,9,1,1,1,1
90.25,Spoon ,28.03476777,3.2,2.929082823,44,0.2,0,0,1,9,9,1,1,1,1
93.5,Fork ,25,3.2,4,52,19.3,0,0,0,0,5,1,1,1,1
84,Fork ,30.91043757,3.4,5.5,71.5,65.5,0,0,0,0,9,1,1,1,1
99.5,Spoon ,27.95541514,0.68,4,61,75.9,0,0,6,0,9,0,0,0,0
60.5,Fork ,28,1.6,2,48,10,0,0,0,17,9,1,1,1,1
90.25,Spoon ,27,1.1,6.6846638,38.45331939,37.97796118,0,0,2,21,9,0,0,0,0
97.75,Fork ,24,4,4,50,41,0,0,0,0,1.7,0,0,0,0
64.75,Spoon ,28,2.8,4,43,61,0,0,0,32,9,1,1,1,1
82,Spoon ,28,2,2,54,60,0,0,0,5,3.5,0,0,0,0
79.25,Spoon ,27.77487217,3.093903425,5.325126078,34.06705794,32.55500017,0,0,0,17,9,1,1,1,1
89.25,Fork ,28,2,4,61,27,0,0,0,15,5.2,1,1,1,1
81.5,Fork ,30,6.2,5.198298603,26,9,0,0,0,0,9,1,1,1,1
77.25,Spoon ,28,3.53,8,58,8,0,1,2,10,9,1,1,1,1
94,Fork ,28,3.65,9,32,118,0,0,4,13,9,0,0,0,0
80.75,Fork ,29.81639478,3.803831896,7.241000149,65.39862195,78.61183063,0,0,0,0,9,0,0,0,0
111.5,Spoon ,27.65128793,6.2,2,49,65.6,1,1,3,0,9,1,1,1,1
93.5,Spoon ,27,3.315187061,5.375939451,44.45588861,23.98045977,0,0,0,9,7.7,0,0,0,0
87.5,Spoon ,28.60556802,4.5,3,38,48.6,0,0,0,15,8.1,1,1,1,1
92.75,Spoon ,28,3,2,20,4,0,0,1,6,9,0,0,0,0
94.75,Fork ,28,5,7,71,53.5,0,0,0,0,5.7,1,1,1,1
84.25,Spoon ,30.36525321,4.049368722,3.492911918,43.26046735,22.40657516,0,0,0,21,9,1,1,1,1
87.25,Spoon ,21,2.3,6.412396667,76,62.84965491,0,1,2,16,6.4,1,1,1,1
92.5,Spoon ,27,1.3,3,59,5.4,0,0,0,27,9,1,1,1,1
70.25,Spoon ,31.97028338,6.8,3,58,50,0,0,0,23,9,1,1,1,1
92,Fork ,28,3.9,10.5,6,143,0,0,0,0,9,1,1,1,1
83,Spoon ,27,4,6.081173203,53.2172566,49.32115101,0,0,2,0,9,1,1,1,1
92.25,Spoon ,30,3.556116037,5.36981082,46.61755102,31.38533766,0,0,0,11,9,1,1,1,1
92.25,Spoon ,28.04138139,2.5,1,33,17,0,0,0,15,9,0,0,0,0
86.25,Fork ,28,1.9,6.128500501,57.2370625,72.33517054,0,0,1,13,9,1,1,1,1
89.5,Spoon ,28.15359127,3.478624965,3.318558993,42.17226082,20.82582319,0,0,2,0,5.6,1,1,1,1
89.25,Fork ,28.54217178,3.59573428,6.290339719,66.28849643,73.30503343,0,0,0,3,9,1,1,1,1
89,Fork ,28.32633568,4,3,57,16,0,1,2,9,9,1,1,1,1
92.5,Fork ,29,3.520181224,5.503661033,62.29018805,65.52464598,0,0,0,0,7.1,0,0,0,0
98.75,Spoon ,27.81683681,2.4,2,7,6,0,0,1,0,9,0,0,0,0
74.25,Fork ,29,5.24,4,56,26.3,0,0,0,21,9,1,1,1,1
88.75,Fork ,29.73854845,4,7,83,192,0,0,0,16,9,0,0,0,0
80.5,Spoon ,28.03155971,2.6,3,36,15,0,0,0,19,9,1,1,1,1
79,Fork ,26,3.355750742,8.261155508,61.87492244,75.50721308,0,0,0,13,7.5,1,1,1,1
86.5,Spoon ,28,3.327491437,3.726371405,40.6194647,31.32856716,0,0,2,0,9,0,0,0,0
78.75,Fork ,23,4.56,10.32543053,57,66.80631126,0,0,0,31,9,1,1,1,1
84.5,Spoon ,28.76967179,1.7,4.016036344,82,2.38,0,0,0,17,9,1,1,1,1
83.25,Spoon ,31,3.537430889,4.819776775,52.45998932,40.08531382,0,0,3,19,9,0,0,0,0
75,Spoon ,35,3.6,3,53,23,0,0,1,0,9,1,1,1,1
73.5,Spoon ,28,3.5,1,55,76,0,0,2,0,9,1,1,1,1
78,Spoon ,28.44085428,3.891488487,6.895091179,55.78033372,48.86487405,0,0,1,12,9,0,0,0,0
119.5,Spoon ,27,3.311385663,6.9339093,59.64629359,69.59322729,0,0,0,0,9,1,1,1,1
94.75,Fork ,28,3,5.8,49,72.9,0,0,0,15,9,1,1,1,1
94.75,Spoon ,90,3.4,5,67,26.8,0,0,0,0,9,1,1,1,1
83,Fork ,28.87763698,2.937917516,7.60354417,65.43590469,81.46777331,0,0,4,0,9,0,0,0,0
92,Spoon ,27.42979257,3.2,2,57,6,0,0,0,0,6.4,0,0,0,0
86.75,Fork ,27.93237452,2.901984674,6.374241773,60.39095409,80.91672829,0,0,0,13,9,1,1,1,1
87.5,Fork ,28,2.884805213,4,67,101,0,0,0,0,9,1,1,1,1
98.25,Fork ,28,3.3,4,51,39.2,0,0,0,0,9,0,0,0,0
83.5,Spoon ,28,3.06221081,4.671785409,41.47582661,25.76330831,0,0,0,15,9,1,1,1,1
94.25,Fork ,27,0.8,4,62,147.5,0,0,0,0,9,1,1,1,1
100,Fork ,26,3.9,5,53,92,0,0,0,9,2.6,0,0,0,0
94.75,Spoon ,28.13558733,3.425399151,3.066187765,37.98811617,17.25789306,0,0,1,13,9,1,1,1,1
90.5,Spoon ,38,5.5,5,64,6,1,2,4,0,9,0,0,0,0
74.25,Fork ,29.52861678,3.8,5.3,56,180.7,0,0,0,0,9,1,1,1,1
78.5,Spoon ,35.7250212,3.397366113,5.165492802,47.70473921,30.67077385,0,0,0,48,9,1,1,1,1
95.5,Fork ,27,3,4,50,23,0,0,0,4,9,0,0,0,0
93.75,Spoon ,31,3.788944635,6.787884529,55.83389861,50.54885833,0,0,2,0,9,1,1,1,1
91,Fork ,28,16,5,51,6,0,0,1,20,9.6,0,0,0,0
94.25,Fork ,29,3.585938343,6.33592508,58.25968987,71.54544083,0,0,0,7,7.1,1,1,1,1
71,Fork ,30,4.4,12,79,22,0,0,0,25,9,1,1,1,1
72.25,Fork ,31.2239944,3.4,5,58.5,102,0,0,1,0,5.8,1,1,1,1
79.75,Spoon ,29.28936183,4.7,2.8,44,3.74,0,0,0,16,9,1,1,1,1
92.5,Fork ,30,3.312562719,6.846237649,63.07522612,71.68587249,0,0,0,13,9,1,1,1,1
79.75,Spoon ,27,2.942040122,5.165905961,40.58808916,29.5230812,0,0,0,51,9,1,1,1,1
80,Spoon ,28,2.879697729,4.943567361,40.32117646,26.82868506,0,0,0,52,9,1,1,1,1
77.25,Spoon ,30.11405733,3.379410832,4.316980793,46.04539742,23.95447066,0,0,0,24,9,0,0,0,0
93,Fork ,21,2,8.862944799,56.53920667,64.53932794,0,0,2,39,9,1,1,1,1
96.75,Spoon ,28,3.952629438,6.326083239,48.65635484,43.80299793,0,0,0,0,3,0,0,0,0
83.5,Spoon ,28,1,4,15,0.4,0,1,2,13,9,1,1,1,1
81.5,Fork ,28,2.891679634,6.5248134,65.1254213,72.45433344,0,0,0,26,9,1,1,1,1
88.25,Spoon ,28,5,2,31,105,1,1,3,0,9,1,1,1,1
84,Spoon ,25,3.6,5.758598467,41.36109748,31.87702839,0,0,0,23,9,1,1,1,1
90.5,Spoon ,28,3.634743599,2.748274674,35.26922206,11.7159746,0,0,1,20,8.6,1,1,1,1
87.25,Spoon ,30,2.5,3,41,0.17,0,0,2,11,15,1,1,1,1
98,Fork ,27,1,2,44,96,0,1,2,8,9,0,0,0,0
94,Fork ,28.35607959,2.97,7,66,136.5,0,0,1,0,9,1,1,1,1
86.25,Spoon ,28,3.7,4,60,32.5,1,1,3,0,1.8,0,0,0,0
106,Spoon ,29,3.113286397,5.748345528,58.58309131,73.2032757,0,0,1,0,9,0,0,0,0
88,Spoon ,28,3.363336478,3.658742498,43.63110139,36.09578544,0,0,1,14,9,0,0,0,0
93.25,Fork ,28,4.3,6,64,36.4,0,0,0,25,9,1,1,1,1
86.5,Fork ,30,2.7,4,47,52,0,2,2,25,9,1,1,1,1
90.25,Fork ,29.60923266,3.181672525,7.743518787,66.78288162,68.08184245,0,0,0,25,9,1,1,1,1
69,Spoon ,38,2,4,42,46,0,0,2,21,9,1,1,1,1
81,Fork ,24,1.5,8.713494237,61.17282063,68.83494366,0,0,1,5,5,1,1,1,1
82.25,Spoon ,31,3.372635871,3.11293947,38.85788915,15.64610476,0,0,0,38,9,1,1,1,1
89,Fork ,27.88010417,2.8,4,56,83,0,0,0,17,9,1,1,1,1
75.75,Fork ,28,4,8,57,16,0,0,0,0,9,1,1,1,1
76.25,Spoon ,28,3.457017217,3.461736922,31.05968429,12.06481068,0,0,0,30,9,1,1,1,1
111,Fork ,28.67262143,2.3,5,58,108,0,0,0,0,9,1,1,1,1
70,Fork ,35,4,5,70,57,0,0,0,5,3.9,0,0,0,0
92.25,Spoon ,26,1,3.345614314,19,4,0,0,0,17,9,1,1,1,1
94.25,Spoon ,27,3.4,6.965613142,42.96276039,35.87948944,0,0,0,15,9,1,1,1,1
68.75,Spoon ,28,2.859417749,4.402125492,38.38238225,21.06255519,0,0,0,26,9,1,1,1,1
79.25,Fork ,29,2.8,3,44,176,0,0,0,5,9,1,1,1,1
96.5,Spoon ,27.45909177,1.9,4.330893571,22.23,11.7,0,0,0,0,9,1,1,1,1
79.75,Spoon ,32,1.2,4,31,9.5,0,0,0,23,9,1,1,1,1
81.75,Fork ,34,3.401838864,6.904279172,63.03637516,65.41969689,0,0,0,15,9,1,1,1,1
80,Fork ,27,2.5,6,78,104,0,0,0,9,9,1,1,1,1
82,Fork ,28,3.9,6,49,89,0,0,0,13,9,1,1,1,1
95,Fork ,28,3.313249462,6.650292249,60.86197474,70.35821482,0,0,0,7,9,1,1,1,1
84.25,Spoon ,30,3,2.48252811,24,2,0,0,4,21,9,1,1,1,1
81.25,Fork ,28,2.74,6,77,135,0,0,0,28,9,1,1,1,1
85.25,Spoon ,28,3.2,1,49,8,0,0,0,27,9,1,1,1,1
92,Fork ,38,3.3,8,76,176,0,1,2,0,9,1,1,1,1
85.75,Spoon ,30,3.05,3.743421493,41.04876307,19.38127953,0,0,0,35,9,1,1,1,1
92.25,Fork ,28,3.286572205,5.70105255,65.46963979,73.85738026,0,0,0,15,9,1,1,1,1
79.75,Fork ,30.22455044,2,7,77,23.1,0,0,0,20,9,0,0,0,0
88.5,Fork ,33,5.3,6,57.26208393,24,0,0,0,23,9,1,1,1,1
90.75,Fork ,27.66308162,4,4,88,52,0,0,2,13,9,0,0,0,0
93.75,Fork ,29.48841773,6.9,4,67,31,0,0,1,18,9,1,1,1,1
94.75,Fork ,27.61249842,4,6.104693527,18.8,21,0,0,0,16,9,0,0,0,0
92.25,Fork ,29,1.8,4,47,19,0,0,0,12,6.5,1,1,1,1
92.5,Fork ,28,5.4,4,96,99,0,0,0,16,8,0,0,0,0
84.25,Spoon ,28.69206317,3.9,2,6,63,0,0,0,0,9,1,1,1,1
97,Spoon ,28,2.6,5,72,130,0,0,0,17,9,1,1,1,1
74.75,Spoon ,34.55028914,2.8,4,34,52,0,0,0,60,22.8,1,1,1,1
95.75,Spoon ,30,2.4,8,60.9,6,0,0,1,20,9,1,1,1,1
79.75,Spoon ,28,3.458986317,3.201475748,40.62701253,27.17681407,0,0,2,12,9,0,0,0,0
83,Fork ,27,1,4,70,75.5,0,0,2,8,8.4,1,1,1,1
83.25,Fork ,26,3,7.029203571,69,76.50973683,0,2,4,16,13,0,0,0,0
60.25,Fork ,38,1.53,5,37,39.4,0,0,0,0,9,0,0,0,0
97.75,Fork ,26,1.6,6,52,47,0,0,0,7,2.4,0,0,0,0
81,Spoon ,28.08401403,2.977516866,3.732330372,41.01773384,20.25175864,0,0,0,0,9,1,1,1,1
87.25,Fork ,25.94096072,3.5914633,9.495054541,58.93770248,69.66404092,0,0,0,6,9,1,1,1,1
91,Fork ,28.41959648,4.8,4,56,57,0,0,0,8,9,1,1,1,1
87.5,Fork ,28,5,20,71,91.5,0,0,0,0,18,1,1,1,1
78.5,Spoon ,69,3.36104703,3.732300488,46.30769668,31.90678645,0,0,0,31,9,1,1,1,1
98.25,Spoon ,27.92869436,1.2,4,53,35.8,0,0,0,4,3.3,1,1,1,1
